Datacycle,press,temp2,cond2,alt,oxygen,fluor,atten,trans,jday,lat,lon,PAR,UPAR,oxV,oxdVdt,oxysat,salin2,potemp2
606.0,1213.0,6.1421,35.2226,0.0,210.2356,-0.0021,0.0782,14.1402,212.3854,48.8376,-16.4973,0.0,0.0,2.5134,-0.0006,6.8903,35.2125,6.0275
607.0,1215.0,6.1344,35.2162,0.0,209.8244,-0.0021,0.0776,14.3898,212.3854,48.8376,-16.4973,0.0,0.0,2.5113,-0.0011,6.8908,35.2125,6.0197
608.0,1217.0,6.1291,35.212,0.0,210.8351,-0.0021,0.0781,14.2299,212.3854,48.8376,-16.4973,0.0,0.0,2.5133,0.0004,6.892,35.2123,6.0142
609.0,1219.0,6.1236,35.2087,0.0,211.1883,-0.0021,0.0776,14.3356,212.3855,48.8376,-16.4973,0.0,0.0,2.515,0.0005,6.8945,35.2129,6.0085
610.0,1221.0,6.1082,35.1939,0.0,211.4157,-0.0021,0.0783,14.1235,212.3855,48.8376,-16.4973,0.0,0.0,2.5162,0.0004,6.8972,35.2113,5.993
611.0,1223.0,6.0921,35.1756,0.0,210.9263,-0.0021,0.0783,14.107,212.3856,48.8375,-16.4974,0.0,0.0,2.5149,-0.0007,6.9005,35.2068,5.977
612.0,1225.0,6.0768,35.1614,0.0,211.3152,-0.0021,0.0778,14.3042,212.3856,48.8376,-16.4973,0.0,0.0,2.5149,0.0,6.9008,35.2056,5.9616
613.0,1227.0,6.067,35.152,0.0,211.9618,-0.0021,0.0787,13.973,212.3856,48.8376,-16.4974,0.0,0.0,2.5167,0.0005,6.9065,35.204,5.9517
614.0,1229.0,6.0349,35.1174,0.0,211.5484,-0.0021,0.0784,14.1055,212.3857,48.8375,-16.4974,0.0,0.0,2.5157,-0.0009,6.9144,35.1974,5.9197
615.0,1231.0,5.9953,35.0778,0.0,213.1675,-0.0021,0.079,13.8709,212.3857,48.8375,-16.4974,0.0,0.0,2.5197,0.0014,6.9168,35.1925,5.8801
616.0,1233.0,5.9792,35.0622,0.0,212.9846,-0.0021,0.0792,13.8263,212.3857,48.8375,-16.4974,0.0,0.0,2.5207,-0.0002,6.9272,35.191,5.8641
617.0,1235.0,5.9293,35.0115,0.0,213.2321,-0.0021,0.0787,13.9818,212.3858,48.8375,-16.4974,0.0,0.0,2.5216,0.0003,6.9255,35.1843,5.8144
618.0,1237.0,5.9201,35.0025,0.0,214.0586,-0.0021,0.0794,13.7112,212.3858,48.8375,-16.4974,0.0,0.0,2.525,0.0009,6.9278,35.1828,5.8051
619.0,1239.0,5.9113,34.9949,0.0,213.9758,-0.0021,0.0786,13.9828,212.3858,48.8375,-16.4974,0.0,0.0,2.525,0.0002,6.9296,35.1824,5.7962
620.0,1241.0,5.9032,34.9873,0.0,214.3368,-0.0021,0.0786,14.0356,212.3858,48.8375,-16.4974,0.0,0.0,2.5275,0.0006,6.9297,35.1814,5.7879
621.0,1243.0,5.9011,34.9867,0.0,214.323,-0.0021,0.0794,13.7555,212.3859,48.8375,-16.4974,0.0,0.0,2.5279,0.0003,6.9295,35.1819,5.7857
622.0,1245.0,5.9017,34.9886,0.0,214.4942,-0.0021,0.0793,13.746,212.3859,48.8375,-16.4975,0.0,0.0,2.5284,0.0002,6.9324,35.1822,5.786
623.0,1247.0,5.8884,34.9743,0.0,214.0635,-0.0021,0.0788,13.9709,212.386,48.8375,-16.4975,0.0,0.0,2.5273,-0.0011,6.9416,35.179,5.7727
624.0,1249.0,5.8425,34.9275,0.0,214.8521,-0.0021,0.0785,14.0456,212.386,48.8375,-16.4975,0.0,0.0,2.5279,0.0005,6.9376,35.1725,5.727
625.0,1251.0,5.8426,34.9294,0.0,215.2844,-0.0021,0.0803,13.4557,212.386,48.8375,-16.4975,0.0,0.0,2.53,0.0006,6.9426,35.1738,5.727
626.0,1253.0,5.8093,34.8949,0.0,215.5065,-0.0021,0.08,13.5261,212.3861,48.8375,-16.4975,0.0,0.0,2.5305,0.0002,6.9483,35.1685,5.6937
627.0,1255.0,5.7969,34.8828,0.0,215.7807,-0.0021,0.0792,13.813,212.3861,48.8375,-16.4975,0.0,0.0,2.5315,0.0006,6.9479,35.1664,5.6812
628.0,1257.0,5.7949,34.8821,0.0,216.0839,-0.0021,0.0801,13.4868,212.3861,48.8375,-16.4975,0.0,0.0,2.5334,0.0004,6.9504,35.1666,5.6791
629.0,1259.0,5.7729,34.8607,0.0,215.185,-0.0021,0.0793,13.7758,212.3862,48.8375,-16.4975,0.0,0.0,2.5305,-0.0017,6.9602,35.1644,5.6571
630.0,1261.0,5.7362,34.8227,0.0,215.6161,-0.0021,0.0789,13.9149,212.3862,48.8375,-16.4975,0.0,0.0,2.5304,-0.0004,6.9563,35.1582,5.6205
631.0,1263.0,5.7332,34.8214,0.0,217.0735,-0.0021,0.0803,13.4332,212.3862,48.8375,-16.4975,0.0,0.0,2.5347,0.0013,6.9605,35.1591,5.6174
632.0,1265.0,5.7129,34.7999,0.0,217.171,-0.0021,0.0798,13.5861,212.3863,48.8375,-16.4976,0.0,0.0,2.5368,0.0006,6.9639,35.155,5.597
633.0,1267.0,5.7064,34.7941,0.0,216.9937,-0.0021,0.0797,13.6521,212.3863,48.8375,-16.4976,0.0,0.0,2.5367,-0.0001,6.9668,35.1544,5.5904
634.0,1269.0,5.6853,34.7729,0.0,217.4797,-0.0021,0.0794,13.7388,212.3863,48.8375,-16.4976,0.0,0.0,2.5377,0.0004,6.9695,35.1509,5.5693
635.0,1271.0,5.6636,34.7503,0.0,217.8068,-0.0021,0.0792,13.7938,212.3864,48.8375,-16.4976,0.0,0.0,2.5392,0.0004,6.9727,35.1469,5.5477
636.0,1273.0,5.6502,34.7371,0.0,218.0909,-0.0021,0.0792,13.8227,212.3864,48.8375,-16.4976,0.0,0.0,2.5407,0.0004,6.9737,35.145,5.5342
637.0,1275.0,5.6454,34.7331,0.0,218.3333,-0.0021,0.0791,13.8368,212.3864,48.8375,-16.4976,0.0,0.0,2.5416,0.0005,6.9739,35.1443,5.5292
638.0,1277.0,5.6428,34.7318,0.0,218.2639,-0.0021,0.0799,13.5948,212.3865,48.8375,-16.4976,0.0,0.0,2.5423,0.0001,6.9748,35.1445,5.5264
639.0,1279.0,5.6371,34.7263,0.0,218.0756,-0.0021,0.0795,13.6969,212.3865,48.8375,-16.4976,0.0,0.0,2.5411,-0.0004,6.9771,35.1433,5.5205
640.0,1281.0,5.6275,34.7169,0.0,218.2316,-0.0021,0.0796,13.7002,212.3865,48.8375,-16.4976,0.0,0.0,2.5406,-0.0002,6.9795,35.1415,5.5109
641.0,1283.0,5.6149,34.7051,0.0,218.4253,-0.0021,0.0801,13.4925,212.3866,48.8375,-16.4976,0.0,0.0,2.5411,0.0001,6.9794,35.1405,5.4982
642.0,1285.0,5.6111,34.7019,0.0,218.4016,-0.0021,0.0798,13.597,212.3866,48.8375,-16.4976,0.0,0.0,2.5409,-0.0001,6.9794,35.1399,5.4943
643.0,1287.0,5.6116,34.7033,0.0,218.4717,-0.0021,0.0802,13.4735,212.3866,48.8375,-16.4976,0.0,0.0,2.5408,-0.0002,6.9812,35.14,5.4946
644.0,1289.0,5.5934,34.6848,0.0,218.4089,-0.0021,0.0801,13.4943,212.3867,48.8375,-16.4976,0.0,0.0,2.5398,-0.0003,6.9845,35.1366,5.4763
645.0,1291.0,5.5865,34.6788,0.0,218.7367,-0.0021,0.0804,13.3805,212.3867,48.8375,-16.4977,0.0,0.0,2.5398,0.0,6.9879,35.1362,5.4693
646.0,1293.0,5.5669,34.6596,0.0,218.929,-0.0021,0.0802,13.4567,212.3867,48.8375,-16.4977,0.0,0.0,2.5396,0.0001,6.9902,35.1337,5.4497
647.0,1295.0,5.549,34.6427,0.0,219.391,-0.0021,0.0805,13.3494,212.3868,48.8375,-16.4977,0.0,0.0,2.5414,0.0005,6.9912,35.1321,5.4318
648.0,1297.0,5.542,34.6358,0.0,219.725,-0.0021,0.0805,13.3563,212.3868,48.8375,-16.4977,0.0,0.0,2.5431,0.0005,6.9925,35.1308,5.4247
649.0,1299.0,5.5404,34.6351,0.0,219.4501,-0.0021,0.0802,13.4794,212.3868,48.8375,-16.4977,0.0,0.0,2.5427,-0.0003,6.9946,35.1306,5.4229
650.0,1301.0,5.5237,34.6191,0.0,219.7383,-0.0021,0.0804,13.3682,212.3869,48.8375,-16.4977,0.0,0.0,2.5432,0.0002,6.9946,35.1284,5.4061
651.0,1303.0,5.5235,34.6192,0.0,219.9693,-0.0021,0.0807,13.2995,212.3869,48.8375,-16.4977,0.0,0.0,2.5439,0.0002,6.997,35.1283,5.4058
652.0,1305.0,5.5067,34.604,0.0,219.9905,-0.0021,0.0803,13.4218,212.3869,48.8375,-16.4977,0.0,0.0,2.5439,0.0,6.9987,35.1272,5.3889
653.0,1307.0,5.4991,34.5976,0.0,220.5872,-0.0021,0.0806,13.3262,212.387,48.8375,-16.4977,0.0,0.0,2.5459,0.0005,7.0022,35.1267,5.3811
654.0,1309.0,5.4764,34.574,0.0,220.4469,-0.0021,0.0805,13.3399,212.387,48.8375,-16.4977,0.0,0.0,2.5458,-0.0002,7.0056,35.1227,5.3585
655.0,1311.0,5.4615,34.5607,0.0,221.0724,-0.0021,0.0805,13.3498,212.387,48.8375,-16.4977,0.0,0.0,2.5473,0.0006,7.0054,35.1219,5.3436
656.0,1313.0,5.4599,34.5601,0.0,221.0118,-0.0021,0.0808,13.2532,212.3871,48.8375,-16.4977,0.0,0.0,2.5485,0.0001,7.0053,35.1219,5.3418
657.0,1315.0,5.4611,34.5633,0.0,221.0907,-0.0021,0.0809,13.2339,212.3871,48.8375,-16.4977,0.0,0.0,2.5486,0.0002,7.0046,35.1233,5.3427
658.0,1317.0,5.4641,34.5676,0.0,220.9829,-0.0021,0.0812,13.125,212.3871,48.8375,-16.4977,0.0,0.0,2.5484,0.0,7.0039,35.1241,5.3455
659.0,1319.0,5.4687,34.5741,0.0,221.0997,-0.0021,0.0815,13.0353,212.3872,48.8375,-16.4978,0.0,0.0,2.5486,0.0001,7.0032,35.126,5.3499
660.0,1321.0,5.4726,34.5806,0.0,221.0732,-0.0021,0.0818,12.9333,212.3872,48.8375,-16.4977,0.0,0.0,2.5487,0.0,7.0005,35.1282,5.3535
661.0,1323.0,5.4866,34.5966,0.0,220.8105,-0.0021,0.0823,12.7779,212.3872,48.8375,-16.4978,0.0,0.0,2.5479,-0.0004,7.0,35.131,5.3672
662.0,1325.0,5.4906,34.601,0.0,220.5006,-0.0021,0.0826,12.6891,212.3873,48.8375,-16.4978,0.0,0.0,2.546,-0.0006,6.9998,35.1309,5.371
663.0,1327.0,5.4912,34.6031,0.0,220.5586,-0.0021,0.0828,12.6166,212.3873,48.8375,-16.4978,0.0,0.0,2.5453,-0.0004,6.9997,35.1318,5.3714
664.0,1329.0,5.4921,34.6049,0.0,220.6588,-0.0021,0.0832,12.491,212.3873,48.8375,-16.4978,0.0,0.0,2.5439,-0.0002,6.9996,35.1318,5.372
665.0,1331.0,5.4926,34.6061,0.0,220.6303,-0.0021,0.0834,12.4238,212.3874,48.8375,-16.4978,0.0,0.0,2.544,-0.0003,6.9995,35.1318,5.3723
666.0,1333.0,5.4936,34.6082,0.0,220.5611,-0.0021,0.0831,12.5149,212.3874,48.8375,-16.4978,0.0,0.0,2.5427,-0.0002,6.9994,35.1321,5.3731
667.0,1335.0,5.4938,34.609,0.0,220.4154,-0.0021,0.0835,12.3984,212.3875,48.8375,-16.4978,0.0,0.0,2.5415,-0.0005,7.0028,35.1319,5.3731
668.0,1337.0,5.4936,34.6103,0.0,219.9828,-0.0021,0.0824,12.7301,212.3875,48.8375,-16.4978,0.0,0.0,2.5404,-0.0011,7.0071,35.1322,5.3727
669.0,1339.0,5.4583,34.57,0.0,220.1256,-0.0021,0.0831,12.5643,212.3875,48.8375,-16.4978,0.0,0.0,2.5393,-0.0006,7.0009,35.1222,5.3376
670.0,1341.0,5.4389,34.5561,0.0,221.4711,-0.0021,0.0834,12.4201,212.3875,48.8375,-16.4978,0.0,0.0,2.5416,0.0005,7.015,35.1259,5.3182
671.0,1343.0,5.3776,34.4899,0.0,221.8364,-0.0021,0.0825,12.7198,212.3876,48.8375,-16.4978,0.0,0.0,2.5428,0.0008,7.0154,35.1128,5.2573
672.0,1345.0,5.3778,34.4913,0.0,222.7269,-0.0021,0.0826,12.6749,212.3876,48.8375,-16.4978,0.0,0.0,2.5465,0.0019,7.0106,35.1135,5.2573
673.0,1347.0,5.4268,34.5481,0.0,222.0169,-0.0021,0.0825,12.7249,212.3876,48.8375,-16.4978,0.0,0.0,2.5471,0.0001,7.0115,35.1262,5.3057
674.0,1349.0,5.421,34.5421,0.0,221.7032,-0.0021,0.0828,12.6237,212.3877,48.8375,-16.4978,0.0,0.0,2.5453,-0.0007,7.0192,35.1246,5.2997
675.0,1351.0,5.3679,34.489,0.0,221.3585,-0.0021,0.082,12.8874,212.3877,48.8375,-16.4978,0.0,0.0,2.5418,-0.0013,7.0276,35.1183,5.2469
676.0,1353.0,5.3464,34.467,0.0,222.3817,-0.0021,0.0819,12.8775,212.3877,48.8375,-16.4978,0.0,0.0,2.5434,0.0005,7.0241,35.1144,5.2254
677.0,1355.0,5.3387,34.4604,0.0,223.2623,-0.0021,0.0829,12.6089,212.3878,48.8375,-16.4978,0.0,0.0,2.548,0.0007,7.03,35.1139,5.2176
678.0,1357.0,5.3136,34.4355,0.0,222.7895,-0.0021,0.0819,12.9145,212.3878,48.8374,-16.4978,0.0,0.0,2.5473,-0.0007,7.0353,35.1108,5.1926
679.0,1359.0,5.2938,34.4157,0.0,223.5214,-0.0021,0.082,12.8733,212.3878,48.8375,-16.4978,0.0,0.0,2.5484,0.0007,7.0332,35.1075,5.1728
680.0,1361.0,5.2927,34.4157,0.0,223.9983,-0.0021,0.083,12.5499,212.3879,48.8375,-16.4978,0.0,0.0,2.5516,0.0005,7.0388,35.1078,5.1715
681.0,1363.0,5.2566,34.3792,0.0,224.1937,-0.0021,0.0826,12.6756,212.3879,48.8374,-16.4978,0.0,0.0,2.5517,0.0001,7.0482,35.1026,5.1356
682.0,1365.0,5.2315,34.353,0.0,224.7937,-0.0021,0.0824,12.7446,212.388,48.8374,-16.4978,0.0,0.0,2.5529,0.0007,7.0512,35.098,5.1105
683.0,1367.0,5.1926,34.3141,0.0,225.2054,-0.0021,0.0828,12.6211,212.388,48.8375,-16.4978,0.0,0.0,2.5545,0.0006,7.0581,35.0928,5.0718
684.0,1369.0,5.1562,34.2776,0.0,225.9384,-0.0021,0.0826,12.6765,212.388,48.8374,-16.4978,0.0,0.0,2.5571,0.001,7.0611,35.088,5.0356
685.0,1371.0,5.1409,34.2617,0.0,226.4263,-0.0021,0.0829,12.5932,212.388,48.8374,-16.4978,0.0,0.0,2.5601,0.0011,7.0622,35.0847,5.0203
686.0,1373.0,5.1341,34.2551,0.0,226.3817,-0.0021,0.0829,12.5798,212.3881,48.8374,-16.4978,0.0,0.0,2.5619,0.0005,7.0627,35.0834,5.0134
687.0,1375.0,5.1304,34.2526,0.0,226.3514,-0.0021,0.083,12.5554,212.3881,48.8374,-16.4978,0.0,0.0,2.562,0.0,7.0652,35.0834,5.0095
688.0,1377.0,5.1251,34.2473,0.0,226.4301,-0.0021,0.0828,12.5825,212.3882,48.8374,-16.4978,0.0,0.0,2.5617,0.0,7.0675,35.0818,5.0041
689.0,1379.0,5.1077,34.2302,0.0,226.1363,-0.0021,0.0828,12.6097,212.3882,48.8374,-16.4978,0.0,0.0,2.5615,-0.0005,7.0668,35.0794,4.9868
690.0,1381.0,5.1074,34.2313,0.0,226.7382,-0.0021,0.0834,12.4328,212.3882,48.8374,-16.4979,0.0,0.0,2.5629,0.0002,7.0687,35.0801,4.9863
691.0,1383.0,5.0997,34.2241,0.0,226.4337,-0.0021,0.0824,12.743,212.3883,48.8374,-16.4979,0.0,0.0,2.5609,-0.0007,7.0758,35.0786,4.9784
692.0,1385.0,5.0615,34.1851,0.0,226.7711,-0.0021,0.0828,12.6509,212.3883,48.8374,-16.4978,0.0,0.0,2.5619,0.0002,7.0708,35.0723,4.9404
693.0,1387.0,5.0693,34.1939,0.0,227.6282,-0.0021,0.0843,12.1633,212.3883,48.8374,-16.4978,0.0,0.0,2.5645,0.0005,7.0806,35.0738,4.9479
694.0,1389.0,5.0194,34.1438,0.0,227.3799,-0.0021,0.0831,12.5616,212.3884,48.8374,-16.4979,0.0,0.0,2.5626,-0.0007,7.0949,35.0673,4.8984
695.0,1391.0,4.9594,34.0817,0.0,228.6729,-0.0021,0.0829,12.5881,212.3884,48.8374,-16.4979,0.0,0.0,2.5645,0.0012,7.0964,35.0575,4.8388
696.0,1393.0,4.9411,34.0647,0.0,229.4897,-0.0021,0.0829,12.5851,212.3884,48.8374,-16.4978,0.0,0.0,2.569,0.0015,7.0974,35.0559,4.8205
697.0,1395.0,4.934,34.0575,0.0,229.8477,-0.0021,0.0827,12.6538,212.3885,48.8374,-16.4979,0.0,0.0,2.573,0.001,7.0996,35.0541,4.8133
698.0,1397.0,4.923,34.0473,0.0,229.5214,-0.0021,0.0825,12.7022,212.3885,48.8374,-16.4979,0.0,0.0,2.5733,0.0,7.1028,35.053,4.8022
699.0,1399.0,4.9146,34.0391,0.0,229.1102,-0.0021,0.082,12.874,212.3885,48.8374,-16.4979,0.0,0.0,2.5721,-0.0007,7.1031,35.0514,4.7937
700.0,1401.0,4.903,34.0285,0.0,229.7878,-0.0021,0.0827,12.6759,212.3885,48.8374,-16.4979,0.0,0.0,2.5734,0.0002,7.1039,35.0501,4.7821
701.0,1403.0,4.8953,34.0222,0.0,229.9506,-0.0021,0.0819,12.8644,212.3886,48.8374,-16.4979,0.0,0.0,2.5741,0.0001,7.1047,35.05,4.7743
702.0,1405.0,4.8936,34.0216,0.0,230.485,-0.0021,0.0824,12.7202,212.3886,48.8374,-16.4979,0.0,0.0,2.5761,0.0006,7.1057,35.0499,4.7723
703.0,1407.0,4.8891,34.0177,0.0,230.2504,-0.0021,0.0821,12.8424,212.3887,48.8374,-16.4979,0.0,0.0,2.5761,-0.0001,7.1078,35.0491,4.7677
704.0,1409.0,4.8791,34.0086,0.0,230.3321,-0.0021,0.0821,12.8401,212.3887,48.8374,-16.4979,0.0,0.0,2.5761,-0.0001,7.1086,35.0483,4.7577
705.0,1411.0,4.8751,34.0055,0.0,230.1366,-0.0021,0.0816,12.9938,212.3887,48.8374,-16.4979,0.0,0.0,2.5754,-0.0004,7.1086,35.0477,4.7535
706.0,1413.0,4.8704,34.0018,0.0,230.8918,-0.0021,0.0824,12.727,212.3888,48.8374,-16.4979,0.0,0.0,2.5769,0.0004,7.11,35.0474,4.7486
707.0,1415.0,4.8621,33.9938,0.0,230.8013,-0.0021,0.0822,12.8215,212.3888,48.8373,-16.4979,0.0,0.0,2.5771,-0.0001,7.1114,35.0462,4.7402
708.0,1417.0,4.858,33.9907,0.0,230.4739,-0.0021,0.0816,12.9478,212.3888,48.8374,-16.4979,0.0,0.0,2.5761,-0.0005,7.1114,35.0457,4.736
709.0,1419.0,4.8569,33.9904,0.0,230.7811,-0.0021,0.0826,12.643,212.3889,48.8373,-16.4979,0.0,0.0,2.576,0.0,7.113,35.0452,4.7347
710.0,1421.0,4.8511,33.9849,0.0,230.5484,-0.0021,0.0825,12.7,212.3889,48.8373,-16.4979,0.0,0.0,2.5748,-0.0006,7.1158,35.0443,4.7289
711.0,1423.0,4.831,33.9651,0.0,231.4245,-0.0021,0.0825,12.7063,212.3889,48.8373,-16.4979,0.0,0.0,2.5762,0.0005,7.118,35.0414,4.7087
712.0,1425.0,4.8232,33.9577,0.0,231.3678,-0.0021,0.0826,12.7011,212.389,48.8373,-16.4979,0.0,0.0,2.5767,-0.0002,7.1217,35.0402,4.7008
713.0,1427.0,4.8037,33.9389,0.0,231.4687,-0.0021,0.0823,12.743,212.389,48.8373,-16.4979,0.0,0.0,2.5768,0.0,7.1222,35.0378,4.6813
714.0,1429.0,4.7954,33.9322,0.0,232.1101,-0.0021,0.0831,12.5512,212.389,48.8373,-16.4979,0.0,0.0,2.5786,0.0006,7.1244,35.0377,4.6729
715.0,1431.0,4.781,33.9169,0.0,232.0901,-0.0021,0.0832,12.5073,212.3891,48.8373,-16.4979,0.0,0.0,2.5791,-0.0002,7.1319,35.0343,4.6585
716.0,1433.0,4.7447,33.8805,0.0,232.3601,-0.0021,0.0828,12.6087,212.3891,48.8373,-16.4979,0.0,0.0,2.5796,0.0001,7.1332,35.0291,4.6224
717.0,1435.0,4.7357,33.8727,0.0,233.2527,-0.0021,0.083,12.551,212.3891,48.8373,-16.4978,0.0,0.0,2.5815,0.0011,7.1341,35.0283,4.6133
718.0,1437.0,4.7307,33.8684,0.0,233.2899,-0.0021,0.0834,12.4889,212.3892,48.8373,-16.4979,0.0,0.0,2.5835,0.0002,7.1397,35.0276,4.6082
719.0,1439.0,4.69,33.8252,0.0,233.1191,-0.0021,0.0831,12.5494,212.3892,48.8373,-16.4979,0.0,0.0,2.5824,-0.0004,7.145,35.0195,4.5678
720.0,1441.0,4.67,33.8071,0.0,233.7237,-0.0021,0.083,12.5408,212.3892,48.8373,-16.4979,0.0,0.0,2.5837,0.0005,7.1431,35.0182,4.5478
721.0,1443.0,4.6773,33.816,0.0,234.2788,-0.0021,0.0843,12.1773,212.3893,48.8373,-16.4979,0.0,0.0,2.5872,0.0008,7.1416,35.02,4.5548
722.0,1445.0,4.6968,33.8392,0.0,233.8012,-0.0021,0.084,12.2485,212.3893,48.8373,-16.4979,0.0,0.0,2.5871,-0.0003,7.1409,35.0253,4.5738
723.0,1447.0,4.6895,33.8329,0.0,233.6175,-0.0021,0.0849,11.9884,212.3893,48.8373,-16.4979,0.0,0.0,2.5858,-0.0005,7.1451,35.0246,4.5665
724.0,1449.0,4.669,33.8106,0.0,233.799,-0.0021,0.0848,12.0217,212.3894,48.8372,-16.4979,0.0,0.0,2.5844,-0.0004,7.1488,35.0194,4.546
725.0,1451.0,4.649,33.7925,0.0,234.3093,-0.0021,0.0849,11.936,212.3894,48.8372,-16.4979,0.0,0.0,2.5849,0.0004,7.1475,35.0184,4.526
726.0,1453.0,4.6516,33.7963,0.0,234.6105,-0.0021,0.0856,11.7528,212.3894,48.8373,-16.4979,0.0,0.0,2.5874,0.0004,7.1484,35.0192,4.5284
727.0,1455.0,4.6434,33.7891,0.0,234.3738,-0.0021,0.0853,11.847,212.3895,48.8372,-16.4979,0.0,0.0,2.5867,-0.0002,7.1489,35.0183,4.5202
728.0,1457.0,4.6469,33.793,0.0,234.3912,-0.0021,0.0857,11.7415,212.3895,48.8373,-16.4979,0.0,0.0,2.5864,-0.0001,7.1485,35.0184,4.5234
729.0,1459.0,4.6489,33.7961,0.0,234.5453,-0.0021,0.0862,11.6,212.3895,48.8372,-16.4978,0.0,0.0,2.5867,0.0,7.1492,35.0188,4.5252
730.0,1461.0,4.6427,33.7909,0.0,234.3268,-0.0021,0.0861,11.6249,212.3896,48.8372,-16.4979,0.0,0.0,2.5854,-0.0005,7.1526,35.0181,4.5189
731.0,1463.0,4.6281,33.7765,0.0,234.7942,-0.0021,0.086,11.6341,212.3896,48.8372,-16.4978,0.0,0.0,2.5857,0.0001,7.1536,35.0158,4.5043
732.0,1465.0,4.6218,33.7714,0.0,235.0792,-0.0021,0.0861,11.6258,212.3896,48.8372,-16.4979,0.0,0.0,2.5861,0.0005,7.1527,35.0154,4.4978
733.0,1467.0,4.6219,33.7714,0.0,235.0988,-0.0021,0.0861,11.6164,212.3897,48.8372,-16.4978,0.0,0.0,2.5865,0.0001,7.1556,35.0147,4.4978
734.0,1469.0,4.6089,33.7595,0.0,235.55,-0.0021,0.0857,11.7349,212.3897,48.8372,-16.4979,0.0,0.0,2.5884,0.0005,7.1573,35.0133,4.4847
735.0,1471.0,4.6029,33.7539,0.0,235.4897,-0.0021,0.086,11.6377,212.3897,48.8372,-16.4978,0.0,0.0,2.5884,0.0,7.1616,35.0123,4.4786
736.0,1473.0,4.5753,33.7272,0.0,235.8102,-0.0021,0.0859,11.6671,212.3898,48.8372,-16.4978,0.0,0.0,2.5885,0.0002,7.1645,35.0091,4.4511
737.0,1475.0,4.5603,33.7119,0.0,235.9881,-0.0021,0.0856,11.7663,212.3898,48.8372,-16.4978,0.0,0.0,2.5889,0.0001,7.1669,35.0062,4.4361
738.0,1477.0,4.547,33.6996,0.0,236.5695,-0.0021,0.0859,11.6677,212.3898,48.8372,-16.4978,0.0,0.0,2.5902,0.0007,7.1689,35.0046,4.4227
739.0,1479.0,4.5352,33.6886,0.0,236.8099,-0.0021,0.0859,11.6643,212.3899,48.8373,-16.4978,0.0,0.0,2.5924,0.0004,7.1707,35.0033,4.4109
740.0,1481.0,4.5289,33.6825,0.0,236.447,-0.0021,0.0855,11.7817,212.3899,48.8373,-16.4978,0.0,0.0,2.5923,-0.0005,7.1737,35.002,4.4046
741.0,1483.0,4.512,33.6662,0.0,236.2905,-0.0021,0.085,11.9595,212.3899,48.8373,-16.4978,0.0,0.0,2.5904,-0.0005,7.1734,34.9997,4.3875
742.0,1485.0,4.5107,33.6659,0.0,237.0135,-0.0021,0.0856,11.7626,212.39,48.8373,-16.4978,0.0,0.0,2.5922,0.0003,7.1728,34.9995,4.3861
743.0,1487.0,4.5126,33.6691,0.0,237.0784,-0.0021,0.0849,11.9366,212.39,48.8373,-16.4978,0.0,0.0,2.5931,0.0002,7.1719,35.0004,4.3878
744.0,1489.0,4.5204,33.6785,0.0,236.54,-0.0021,0.0848,12.0157,212.39,48.8373,-16.4978,0.0,0.0,2.5916,-0.0005,7.1718,35.0024,4.3953
745.0,1491.0,4.5179,33.677,0.0,236.8086,-0.0021,0.0857,11.7213,212.3901,48.8373,-16.4978,0.0,0.0,2.5914,-0.0002,7.1738,35.0022,4.3926
746.0,1493.0,4.5045,33.6642,0.0,237.3616,-0.0021,0.0854,11.8211,212.3901,48.8373,-16.4978,0.0,0.0,2.5921,0.0001,7.1809,35.0003,4.3792
747.0,1495.0,4.4702,33.6294,0.0,237.6113,-0.0021,0.0855,11.8299,212.3901,48.8373,-16.4978,0.0,0.0,2.5923,0.0002,7.1834,34.9946,4.3451
748.0,1497.0,4.4554,33.6157,0.0,238.0281,-0.0021,0.0851,11.9305,212.3902,48.8373,-16.4978,0.0,0.0,2.5937,0.0006,7.1833,34.9932,4.3302
749.0,1499.0,4.456,33.6173,0.0,238.1547,-0.0021,0.0858,11.7166,212.3902,48.8373,-16.4978,0.0,0.0,2.5946,0.0004,7.1846,34.9935,4.3307
750.0,1501.0,4.4492,33.6111,0.0,238.1229,-0.0021,0.0852,11.8958,212.3902,48.8373,-16.4978,0.0,0.0,2.5949,0.0,7.1859,34.9927,4.3238
751.0,1503.0,4.4423,33.6052,0.0,238.4961,-0.0021,0.0857,11.7198,212.3903,48.8373,-16.4978,0.0,0.0,2.5957,0.0003,7.1875,34.9917,4.3168
752.0,1505.0,4.4333,33.5966,0.0,238.3069,-0.0021,0.0856,11.7316,212.3903,48.8373,-16.4978,0.0,0.0,2.5953,-0.0002,7.19,34.9904,4.3077
753.0,1507.0,4.4203,33.5839,0.0,238.4924,-0.0021,0.0856,11.794,212.3903,48.8373,-16.4978,0.0,0.0,2.5952,0.0,7.191,34.9883,4.2946
754.0,1509.0,4.4145,33.5795,0.0,239.0144,-0.0021,0.0858,11.6979,212.3904,48.8373,-16.4978,0.0,0.0,2.5966,0.0005,7.1917,34.9882,4.2888
755.0,1511.0,4.4092,33.5748,0.0,239.0613,-0.0021,0.0856,11.7813,212.3904,48.8373,-16.4978,0.0,0.0,2.5978,0.0,7.195,34.9873,4.2833
